Date,Open,High,Low,Close,Adj Close,Volume
2019-11-15,105.099998,105.440002,104.910004,105.279999,105.279999,226300
2019-11-18,105.459999,105.800003,105.260002,105.300003,105.300003,239900
2019-11-19,104.900002,105.180000,104.629997,104.720001,104.720001,379700
2019-11-20,105.059998,105.160004,104.669998,105.120003,105.120003,429300
2019-11-21,104.370003,104.669998,103.779999,103.870003,103.870003,538000
2019-11-22,104.419998,104.470001,103.419998,103.650002,103.650002,444300
2019-11-25,104.279999,104.650002,104.220001,104.500000,104.500000,249900
2019-11-26,104.349998,104.970001,104.169998,104.360001,104.360001,399600
2019-11-27,104.150002,104.540001,104.019997,104.379997,104.379997,226300
2019-11-29,103.879997,104.290001,103.690002,103.940002,103.940002,166500
2019-12-02,103.760002,103.820000,103.019997,103.669998,103.669998,377200
2019-12-03,103.419998,103.660004,103.000000,103.260002,103.260002,213200
2019-12-04,103.459999,103.800003,103.099998,103.690002,103.690002,306400
2019-12-05,103.629997,103.879997,103.510002,103.839996,103.839996,228300
2019-12-06,104.809998,104.870003,104.559998,104.790001,104.790001,194000
2019-12-09,104.980003,105.279999,104.750000,104.970001,104.970001,186500
2019-12-10,104.230003,104.650002,104.059998,104.300003,104.300003,379300
2019-12-11,104.339996,105.059998,104.339996,104.730003,104.730003,204500
2019-12-12,104.610001,104.989998,104.139999,104.489998,104.489998,863600
2019-12-13,104.529999,104.900002,104.230003,104.690002,104.690002,510900
2019-12-16,106.150002,106.419998,105.589996,105.910004,105.910004,413200
2019-12-17,104.919998,105.559998,104.919998,105.370003,105.370003,327900
2019-12-18,106.910004,107.099998,105.769997,106.050003,106.050003,346100
2019-12-19,105.959999,106.720001,105.830002,106.540001,106.540001,217300
2019-12-20,107.730003,108.230003,107.620003,108.089996,108.089996,381500
2019-12-23,108.529999,108.839996,108.330002,108.800003,108.800003,294400
2019-12-24,108.160004,108.849998,108.160004,108.589996,108.589996,175100
2019-12-26,108.599998,108.919998,108.150002,108.709999,108.709999,166800
2019-12-27,109.080002,109.410004,108.860001,108.980003,108.980003,346800
2019-12-30,108.860001,108.910004,107.820000,107.849998,107.849998,306200
2019-12-31,108.070000,108.800003,107.430000,108.260002,108.260002,364800
2020-01-02,108.089996,108.440002,107.680000,108.099998,108.099998,570500
2020-01-03,108.570000,109.790001,108.529999,109.110001,109.110001,470400
2020-01-06,109.419998,110.000000,109.279999,109.989998,109.989998,260700
2020-01-07,108.580002,108.599998,107.699997,107.940002,107.940002,561300
2020-01-08,106.949997,107.050003,106.260002,106.370003,106.370003,815400
2020-01-09,106.040001,106.370003,105.699997,105.910004,105.910004,847800
2020-01-10,105.800003,106.019997,105.320000,105.489998,105.489998,404300
2020-01-13,106.449997,106.680000,106.129997,106.680000,106.680000,381100
2020-01-14,106.550003,106.910004,106.410004,106.589996,106.589996,2402500
2020-01-15,107.690002,107.940002,107.199997,107.440002,107.440002,2430900
2020-01-16,108.570000,108.930000,108.440002,108.769997,108.769997,324100
2020-01-17,110.099998,110.250000,109.150002,110.129997,110.129997,245000
2020-01-21,111.629997,112.209999,111.500000,112.000000,112.000000,255400
2020-01-22,112.300003,112.650002,112.160004,112.400002,112.400002,263500
2020-01-23,111.750000,111.989998,111.250000,111.699997,111.699997,534300
2020-01-24,112.279999,112.570000,111.760002,111.860001,111.860001,583900
2020-01-27,110.860001,111.430000,110.800003,111.050003,111.050003,497500
2020-01-28,111.480003,111.739998,111.320000,111.720001,111.720001,421700
