Date,Open,High,Low,Close,Adj Close,Volume
2019-11-15,194.570007,194.789993,193.309998,193.970001,191.536240,2991300
2019-11-18,194.199997,195.720001,193.860001,194.279999,191.842346,3420300
2019-11-19,194.199997,194.399994,193.009995,193.440002,191.012894,2910500
2019-11-20,193.589996,194.970001,193.539993,194.130005,191.694244,3131300
2019-11-21,194.279999,194.660004,192.259995,192.350006,189.936569,3509500
2019-11-22,193.190002,193.419998,192.149994,193.139999,190.716660,2417700
2019-11-25,193.940002,194.320007,191.600006,191.889999,189.482330,3999600
2019-11-26,192.000000,194.029999,191.949997,194.009995,191.575729,3877200
2019-11-27,194.259995,196.669998,193.919998,196.300003,193.837006,4133000
2019-11-29,196.509995,196.539993,194.270004,194.479996,193.270538,2815500
2019-12-02,195.380005,195.589996,193.779999,195.179993,193.966187,3197500
2019-12-03,194.300003,195.039993,192.350006,193.119995,191.919006,3745300
2019-12-04,193.589996,194.470001,192.889999,194.309998,193.101608,2217200
2019-12-05,194.500000,194.500000,193.139999,194.210007,193.002228,2819600
2019-12-06,194.550003,195.740005,194.110001,195.350006,194.135147,3095100
2019-12-09,195.660004,196.350006,194.289993,194.679993,193.469299,2227500
2019-12-10,194.619995,195.389999,194.279999,194.949997,193.737625,2470100
2019-12-11,195.669998,195.750000,194.259995,194.720001,193.509048,2490300
2019-12-12,195.250000,197.169998,194.910004,196.309998,195.089157,3024700
2019-12-13,196.039993,197.330002,195.339996,197.119995,195.894119,2077900
2019-12-16,197.589996,198.160004,196.479996,197.880005,196.649414,3650100
2019-12-17,197.600006,198.720001,196.449997,196.520004,195.297867,3338200
2019-12-18,196.600006,196.789993,194.710007,195.630005,194.413406,4287700
2019-12-19,195.460007,197.179993,195.250000,197.059998,195.834503,3345700
2019-12-20,198.550003,199.000000,196.649994,197.139999,195.914001,6415500
2019-12-23,197.539993,197.539993,196.029999,196.199997,194.979843,2388900
2019-12-24,195.929993,197.139999,195.669998,196.669998,195.446930,1152500
2019-12-26,196.610001,197.160004,196.160004,197.059998,195.834503,1809600
2019-12-27,197.330002,198.470001,197.179993,198.169998,196.937592,2263900
2019-12-30,197.580002,197.800003,195.940002,196.910004,195.685440,2242400
2019-12-31,196.800003,197.949997,196.559998,197.610001,196.381088,2278700
2020-01-02,198.000000,200.800003,197.809998,200.789993,199.541306,3554200
2020-01-03,199.389999,200.550003,198.850006,200.080002,198.835724,2767600
2020-01-06,199.600006,202.770004,199.350006,202.330002,201.071732,4660400
2020-01-07,201.869995,202.679993,200.509995,202.630005,201.369873,4047400
2020-01-08,202.619995,206.690002,202.199997,205.910004,204.629471,5284200
2020-01-09,206.860001,209.369995,206.100006,208.350006,207.054291,5971600
2020-01-10,208.440002,208.949997,207.270004,207.270004,205.981018,2336400
2020-01-13,207.380005,207.779999,205.759995,206.509995,205.225723,2784200
2020-01-14,205.460007,207.649994,205.460007,207.320007,206.030701,2622700
2020-01-15,207.320007,210.350006,207.320007,209.770004,208.465469,3369400
2020-01-16,210.110001,211.110001,209.220001,210.850006,209.538742,2726700
2020-01-17,211.419998,212.770004,211.350006,211.979996,210.661713,3540400
2020-01-21,211.369995,212.259995,210.220001,211.160004,209.846817,4100500
2020-01-22,213.160004,213.660004,211.410004,211.440002,210.125076,2757400
2020-01-23,210.539993,213.500000,208.619995,213.419998,212.092758,3378200
2020-01-24,214.179993,214.179993,210.899994,211.240005,209.926315,3106300
2020-01-27,207.839996,210.610001,207.300003,209.339996,208.038132,3389300
2020-01-28,209.889999,212.210007,209.860001,210.389999,209.081604,3855200
2020-01-29,211.690002,216.419998,210.800003,214.440002,213.106415,5734800
2020-01-30,214.000000,216.740005,212.830002,216.179993,214.835587,3560700
2020-01-31,215.520004,217.100006,213.139999,213.970001,212.639343,3920800
2020-02-03,214.990005,216.880005,214.229996,215.179993,213.841812,3539200
2020-02-04,216.110001,216.690002,214.250000,214.619995,213.285294,3367900
2020-02-05,215.639999,215.779999,213.009995,214.369995,213.036850,2911400
2020-02-06,214.720001,214.820007,212.639999,212.869995,211.546173,2903300
2020-02-07,212.559998,212.839996,211.089996,211.610001,210.294022,2421600
2020-02-10,211.339996,213.279999,211.250000,213.210007,211.884079,2318800
2020-02-11,214.000000,215.860001,213.649994,215.729996,214.388397,2694500
2020-02-12,216.000000,217.470001,215.110001,217.460007,216.107635,2844900
2020-02-13,216.710007,218.389999,216.190002,217.419998,216.067886,2853400
2020-02-14,217.500000,217.839996,216.380005,217.089996,215.739929,1720400
2020-02-18,215.919998,217.039993,215.669998,216.149994,214.805771,2712600
2020-02-19,216.809998,216.919998,215.610001,215.630005,214.289017,2229500
2020-02-20,216.149994,216.649994,212.779999,215.080002,213.742432,2869400
2020-02-21,215.240005,216.369995,214.300003,215.869995,214.527512,2791200
2020-02-24,210.580002,215.179993,210.110001,213.520004,212.192139,4218800
2020-02-25,214.580002,216.830002,211.149994,212.100006,210.780975,5053700
2020-02-26,212.889999,214.559998,209.750000,210.100006,208.793411,4190800
2020-02-27,207.699997,210.000000,200.929993,201.000000,199.750000,6406200
2020-02-28,196.000000,198.440002,188.809998,194.169998,194.169998,11377800
2020-03-02,193.809998,202.550003,193.179993,202.550003,202.550003,6154200
2020-03-03,202.000000,205.669998,197.160004,199.509995,199.509995,5115200
2020-03-04,201.929993,207.160004,200.899994,207.020004,207.020004,4260400
2020-03-05,202.639999,203.910004,196.330002,198.320007,198.320007,4107200
2020-03-06,192.899994,199.580002,191.210007,198.860001,198.860001,6360100
2020-03-09,187.669998,194.470001,184.100006,186.860001,186.860001,7788500
2020-03-10,190.949997,200.000000,187.889999,199.860001,199.860001,5835200
2020-03-11,192.940002,195.740005,185.830002,188.250000,188.250000,5625100
2020-03-12,174.779999,179.839996,169.380005,170.130005,170.130005,9079300
2020-03-13,178.259995,179.470001,168.199997,177.130005,177.130005,8042600
2020-03-16,157.100006,161.919998,147.630005,149.009995,149.009995,9341300
2020-03-17,148.020004,149.479996,135.000000,147.619995,147.619995,13708200
2020-03-18,137.500000,141.710007,124.230003,137.300003,137.300003,12627600
2020-03-19,135.199997,154.839996,128.210007,149.500000,149.500000,12773400
2020-03-20,153.589996,161.539993,147.770004,148.490005,148.490005,12000000
2020-03-23,142.949997,153.210007,136.500000,137.100006,137.100006,10660400
2020-03-24,149.000000,162.979996,146.100006,161.949997,161.949997,11678400
2020-03-25,165.000000,171.360001,159.220001,162.979996,162.979996,9708700
2020-03-26,163.990005,170.929993,161.000000,167.350006,167.350006,8259900
2020-03-27,162.779999,169.740005,159.220001,164.009995,164.009995,6441400
2020-03-30,164.919998,170.309998,163.570007,168.130005,168.130005,5621700
2020-03-31,166.839996,169.509995,165.000000,165.350006,165.350006,4519900
2020-04-01,160.220001,161.440002,156.350006,158.169998,158.169998,4668900
2020-04-02,155.000000,161.949997,155.000000,161.500000,161.500000,4803200
2020-04-03,160.309998,162.229996,156.149994,160.330002,160.330002,5050400
2020-04-06,169.199997,177.869995,168.240005,177.039993,177.039993,8330900
2020-04-07,184.529999,185.190002,175.160004,175.589996,175.589996,7848300
2020-04-08,175.009995,179.419998,174.100006,177.490005,177.490005,5665700
2020-04-09,180.729996,185.460007,179.619995,183.699997,183.699997,4901900
2020-04-13,182.679993,182.850006,176.910004,180.119995,180.119995,3182500
