Date,Open,High,Low,Close,Adj Close,Volume
2019-11-15,144.009995,144.399994,143.919998,144.270004,144.270004,114500
2019-11-18,143.300003,143.759995,143.270004,143.600006,143.600006,128400
2019-11-19,143.559998,143.559998,142.800003,142.850006,142.850006,133300
2019-11-20,141.750000,141.869995,140.500000,141.369995,141.369995,93300
2019-11-21,142.100006,142.380005,141.860001,142.139999,142.139999,61300
2019-11-22,143.100006,143.100006,142.350006,142.529999,142.529999,69900
2019-11-25,140.750000,142.699997,140.750000,142.539993,142.539993,115700
2019-11-26,141.979996,142.000000,141.279999,141.970001,141.970001,86400
2019-11-27,141.490005,141.860001,141.009995,141.660004,141.660004,179900
2019-11-29,140.149994,140.580002,140.070007,140.210007,140.210007,107800
2019-12-02,141.350006,141.350006,139.699997,140.270004,140.270004,117800
2019-12-03,140.509995,140.789993,139.949997,140.729996,140.729996,109300
2019-12-04,144.020004,144.020004,142.740005,143.380005,143.380005,175400
2019-12-05,143.100006,143.130005,142.580002,142.830002,142.830002,91500
2019-12-06,142.350006,142.850006,142.330002,142.770004,142.770004,93900
2019-12-09,143.130005,143.130005,141.860001,141.889999,141.889999,99300
2019-12-10,141.300003,141.660004,141.000000,141.179993,141.179993,147000
2019-12-11,141.330002,141.830002,140.979996,141.619995,141.619995,139400
2019-12-12,140.850006,141.800003,140.229996,141.600006,141.600006,150000
2019-12-13,142.610001,142.880005,141.779999,142.100006,142.100006,89100
2019-12-16,142.190002,142.649994,142.179993,142.529999,142.529999,75900
2019-12-17,142.380005,142.860001,142.289993,142.770004,142.770004,70600
2019-12-18,142.419998,142.539993,142.139999,142.389999,142.389999,69700
2019-12-19,142.979996,143.000000,142.460007,142.759995,142.759995,92700
2019-12-20,140.559998,142.259995,140.559998,141.970001,141.970001,129300
2019-12-23,142.119995,142.119995,141.699997,141.960007,141.960007,85900
2019-12-24,141.500000,141.679993,141.190002,141.339996,141.339996,66700
2019-12-26,141.360001,141.529999,140.839996,141.529999,141.529999,73700
2019-12-27,142.000000,142.000000,141.240005,141.279999,141.279999,133000
2019-12-30,141.460007,141.460007,140.440002,140.610001,140.610001,91800
2019-12-31,140.580002,140.729996,140.130005,140.539993,140.539993,89700
2020-01-02,142.000000,142.350006,141.529999,142.240005,142.240005,118100
2020-01-03,141.229996,141.419998,140.300003,140.750000,140.750000,174900
2020-01-06,139.460007,140.889999,139.460007,140.770004,140.770004,150200
2020-01-07,142.130005,142.429993,141.360001,141.509995,141.509995,123500
2020-01-08,140.910004,141.580002,140.600006,141.160004,141.160004,117700
2020-01-09,141.160004,141.160004,140.110001,140.509995,140.509995,116200
2020-01-10,140.000000,140.160004,139.470001,139.729996,139.729996,172000
2020-01-13,140.160004,140.649994,139.720001,140.559998,140.559998,114100
2020-01-14,140.419998,140.710007,140.020004,140.369995,140.369995,109400
2020-01-15,139.610001,139.820007,139.279999,139.360001,139.360001,138200
2020-01-16,139.440002,140.100006,139.369995,140.100006,140.100006,104000
2020-01-17,139.679993,140.059998,139.470001,140.039993,140.039993,91100
2020-01-21,141.750000,142.960007,141.399994,142.380005,142.380005,166200
2020-01-22,141.929993,142.229996,141.220001,141.559998,141.559998,170800
2020-01-23,142.449997,143.100006,142.100006,143.059998,143.059998,169400
2020-01-24,143.490005,143.759995,142.240005,142.759995,142.759995,204900
2020-01-27,141.440002,141.539993,140.679993,141.059998,141.059998,186800
