Date,Open,High,Low,Close,Adj Close,Volume
2019-11-15,190.389999,198.639999,188.279999,196.009995,195.969894,3056600
2019-11-18,197.380005,202.850006,195.750000,198.380005,198.339417,2818800
2019-11-19,198.729996,200.389999,196.330002,200.020004,199.979080,1666100
2019-11-20,199.000000,200.600006,197.169998,199.910004,199.869110,1633000
2019-11-21,200.270004,201.429993,198.100006,201.210007,201.168854,1359100
2019-11-22,202.000000,202.880005,200.320007,201.850006,201.808716,1492300
2019-11-25,202.000000,205.240005,201.839996,203.869995,203.828293,2419700
2019-11-26,204.389999,204.389999,199.389999,200.369995,200.329010,2201100
2019-11-27,200.500000,202.589996,198.500000,200.029999,199.989075,2042000
2019-11-29,200.029999,200.789993,198.500000,199.919998,199.879105,812000
2019-12-02,199.919998,200.389999,196.839996,196.940002,196.899719,1498900
2019-12-03,193.940002,195.979996,192.539993,195.330002,195.290039,1975900
2019-12-04,196.410004,197.990005,195.289993,196.740005,196.699753,1820300
2019-12-05,196.699997,196.820007,193.580002,195.589996,195.549988,1526300
2019-12-06,197.509995,199.940002,197.089996,198.929993,198.889297,1658000
2019-12-09,198.080002,198.839996,195.850006,195.949997,195.909912,1376600
2019-12-10,195.679993,195.679993,189.520004,191.710007,191.670792,3335200
2019-12-11,191.490005,193.500000,189.830002,191.750000,191.710770,1971100
2019-12-12,192.330002,194.899994,191.110001,193.559998,193.520401,2013100
2019-12-13,193.910004,194.960007,188.800003,189.869995,189.831161,2090900
2019-12-16,191.809998,197.229996,191.000000,195.130005,195.090088,1867500
2019-12-17,194.580002,196.330002,192.080002,193.520004,193.480423,1701700
2019-12-18,195.000000,199.800003,194.589996,198.199997,198.159454,2439600
2019-12-19,198.210007,199.990005,197.809998,198.720001,198.679352,1683500
2019-12-20,201.559998,206.240005,201.559998,204.589996,204.548141,4943200
2019-12-23,203.970001,207.279999,203.369995,206.470001,206.427765,1901000
2019-12-24,206.529999,206.929993,204.000000,204.009995,203.968262,531000
2019-12-26,204.509995,205.350006,203.979996,204.380005,204.338196,743100
2019-12-27,204.440002,204.949997,203.589996,204.000000,203.958267,1053600
2019-12-30,203.699997,204.589996,202.380005,202.970001,202.928482,954800
2019-12-31,202.880005,204.710007,202.009995,204.490005,204.448181,1483600
2020-01-02,205.389999,205.850006,202.089996,204.940002,204.898087,1372600
2020-01-03,202.009995,204.389999,200.800003,203.179993,203.138428,1387300
2020-01-06,202.000000,207.160004,201.949997,206.919998,206.877670,1243000
2020-01-07,206.179993,208.779999,205.279999,207.929993,207.887451,1354600
2020-01-08,207.929993,211.720001,207.190002,211.410004,211.366760,1483600
2020-01-09,210.029999,212.229996,209.000000,210.850006,210.806870,2018200
2020-01-10,212.110001,212.350006,209.699997,210.279999,210.236984,1034800
2020-01-13,208.509995,209.000000,201.960007,203.509995,203.468369,2376600
2020-01-14,203.259995,206.949997,203.020004,205.190002,205.148026,1499100
2020-01-15,205.190002,210.419998,205.190002,208.229996,208.187393,1799700
2020-01-16,209.410004,211.259995,208.500000,210.949997,210.906845,1387500
2020-01-17,210.960007,212.639999,209.229996,212.520004,212.476532,1680000
2020-01-21,211.679993,214.440002,210.399994,213.000000,212.956421,2192200
2020-01-22,213.300003,213.800003,210.369995,211.259995,211.216782,1468700
2020-01-23,211.039993,213.380005,209.830002,212.699997,212.656479,1511600
2020-01-24,212.710007,212.990005,204.740005,206.009995,205.967850,1882200
2020-01-27,202.199997,202.610001,196.649994,199.949997,199.909088,1498300
2020-01-28,201.350006,206.119995,200.630005,205.330002,205.287994,1603400
2020-01-29,204.860001,206.419998,201.720001,202.539993,202.498566,1849500
2020-01-30,200.509995,201.529999,194.869995,196.990005,196.949707,3180000
2020-01-31,195.380005,195.820007,191.089996,192.380005,192.340652,1816000
2020-02-03,193.820007,196.080002,191.179993,191.770004,191.730774,2356200
2020-02-04,194.160004,198.710007,193.899994,196.860001,196.819733,1955700
2020-02-05,200.089996,207.500000,200.089996,206.479996,206.437759,2122600
2020-02-06,210.250000,216.179993,207.830002,211.860001,211.816666,3006200
2020-02-07,210.669998,212.789993,208.009995,208.919998,208.877258,2046800
2020-02-10,208.029999,211.899994,207.509995,210.320007,210.276978,2041400
2020-02-11,212.350006,215.330002,210.399994,215.179993,215.135971,1815100
2020-02-12,217.820007,224.639999,217.000000,222.559998,222.514465,2720700
2020-02-13,220.330002,224.250000,220.330002,221.889999,221.844604,2115900
2020-02-14,221.639999,222.279999,218.929993,220.339996,220.294922,2077300
2020-02-18,220.339996,224.570007,219.429993,221.949997,221.904587,1956100
2020-02-19,221.500000,223.580002,219.500000,221.440002,221.394699,1615200
2020-02-20,219.309998,221.740005,216.210007,220.410004,220.364914,2206200
2020-02-21,218.570007,219.820007,216.770004,217.190002,217.145569,1469800
2020-02-24,207.869995,210.119995,200.050003,200.360001,200.319016,3114500
2020-02-25,203.339996,203.940002,189.360001,191.759995,191.720764,2824100
2020-02-26,193.720001,195.500000,188.539993,188.919998,188.881348,2869700
2020-02-27,184.490005,189.789993,181.720001,181.929993,181.892776,3101300
2020-02-28,176.250000,184.589996,174.220001,182.940002,182.902573,5468800
2020-03-02,183.410004,194.539993,180.410004,194.339996,194.300247,3901200
2020-03-03,194.339996,203.880005,186.899994,189.250000,189.211288,3570000
2020-03-04,208.039993,211.940002,205.350006,209.539993,209.497131,6127800
2020-03-05,203.029999,206.350006,198.630005,200.929993,200.888885,3106900
2020-03-06,194.210007,196.550003,188.000000,195.520004,195.480011,3447900
2020-03-09,181.259995,186.350006,173.899994,181.600006,181.600006,3897800
2020-03-10,187.789993,198.699997,186.029999,197.770004,197.770004,4188200
2020-03-11,191.240005,196.539993,183.539993,187.229996,187.229996,4106600
2020-03-12,175.160004,181.440002,163.580002,164.270004,164.270004,4830200
2020-03-13,172.690002,180.000000,164.229996,179.869995,179.869995,5081600
2020-03-16,150.000000,162.389999,145.240005,150.690002,150.690002,3340800
2020-03-17,154.210007,162.750000,148.279999,155.089996,155.089996,3765400
2020-03-18,145.000000,146.000000,118.500000,142.910004,142.910004,4199600
2020-03-19,141.600006,149.570007,134.100006,146.520004,146.520004,3987400
2020-03-20,149.320007,150.639999,139.820007,142.089996,142.089996,4711700
2020-03-23,140.250000,140.460007,126.000000,130.059998,130.059998,4226400
2020-03-24,141.940002,147.649994,136.550003,147.199997,147.199997,5464300
2020-03-25,145.000000,165.539993,143.000000,156.820007,156.820007,4232900
2020-03-26,158.309998,170.850006,154.410004,169.539993,169.539993,4059400
2020-03-27,160.740005,167.789993,159.800003,161.289993,161.289993,3563000
2020-03-30,162.740005,178.940002,162.740005,178.259995,178.259995,3677400
2020-03-31,176.979996,181.979996,173.500000,177.179993,177.179993,4427600
2020-04-01,169.720001,174.270004,167.389999,173.070007,173.070007,2993300
2020-04-02,168.440002,172.929993,164.289993,168.809998,168.809998,2501400
2020-04-03,167.330002,169.770004,159.389999,163.839996,163.839996,2271700
2020-04-06,171.679993,176.699997,170.399994,173.490005,173.490005,3060600
2020-04-07,181.470001,186.410004,176.210007,177.169998,177.169998,2351500
2020-04-08,179.639999,189.250000,175.139999,186.220001,186.220001,2548700
2020-04-09,186.889999,188.649994,180.750000,181.830002,181.830002,2485600
2020-04-13,180.509995,182.000000,174.050003,177.479996,177.479996,1682800
2020-04-14,181.039993,188.339996,181.039993,185.619995,185.619995,1799300
