Date,Open,High,Low,Close,Adj Close,Volume
2019-11-15,104.800003,115.000000,104.709999,113.699997,113.699997,8828095
2019-11-18,114.000000,117.599998,112.400002,116.599998,116.599998,5193431
2019-11-19,117.300003,119.500000,116.000000,118.000000,118.000000,2873084
2019-11-20,118.000000,118.599998,115.199997,117.699997,117.699997,3236852
2019-11-21,116.400002,118.000000,115.900002,117.500000,117.500000,3190422
2019-11-22,119.000000,119.000000,116.400002,117.500000,117.500000,1844760
2019-11-25,118.900002,118.900002,115.800003,116.400002,116.400002,2172599
2019-11-26,118.000000,123.500000,116.480003,122.000000,122.000000,3087106
2019-11-27,121.099998,124.300003,121.099998,122.199997,122.199997,2731520
2019-11-28,121.300003,123.099998,121.139999,122.800003,122.800003,2725258
2019-11-29,121.500000,122.959999,120.400002,120.400002,120.400002,910794
2019-12-02,121.800003,121.860001,118.800003,120.000000,120.000000,2085430
2019-12-03,119.099998,120.000000,117.500000,118.300003,118.300003,5434760
2019-12-04,115.900002,119.099998,114.643997,116.199997,116.199997,2133905
2019-12-05,115.699997,117.000000,115.515999,116.599998,116.599998,1514312
2019-12-06,117.699997,118.000000,116.199997,117.000000,117.000000,1378697
2019-12-09,117.800003,117.800003,113.199997,116.400002,116.400002,2098751
2019-12-10,117.800003,117.800003,114.599998,115.099998,115.099998,1676545
2019-12-11,117.800003,117.800003,111.699997,114.099998,114.099998,2979447
2019-12-12,112.900002,116.099998,112.850998,114.000000,114.000000,2097062
2019-12-13,116.400002,122.800003,115.164001,118.400002,118.400002,4053522
2019-12-16,120.000000,126.300003,117.300003,125.400002,125.400002,5788554
2019-12-17,125.199997,125.300003,118.010002,120.000000,120.000000,6812522
2019-12-18,118.599998,121.199997,117.374001,121.099998,121.099998,6634213
2019-12-19,120.099998,124.099998,120.099998,122.500000,122.500000,3084245
2019-12-20,122.099998,126.500000,121.510002,125.599998,125.599998,3809884
2019-12-23,126.099998,128.300003,125.144997,127.000000,127.000000,930066
2019-12-24,126.199997,129.300003,126.199997,129.100006,129.100006,409725
2019-12-27,129.000000,130.899994,128.100006,130.899994,130.899994,788839
2019-12-30,130.699997,131.300003,128.134995,128.500000,128.500000,601156
2019-12-31,128.100006,128.100006,125.199997,125.400002,125.400002,343222
2020-01-02,126.400002,127.599998,124.879997,127.400002,127.400002,977243
2020-01-03,124.300003,126.699997,124.300003,126.000000,126.000000,993325
2020-01-06,127.900002,127.900002,122.400002,123.000000,123.000000,1782953
2020-01-07,124.699997,125.000000,122.000000,122.199997,122.199997,1555925
2020-01-08,121.300003,121.820000,117.500000,118.900002,118.900002,1519243
2020-01-09,120.900002,120.900002,118.099998,120.500000,120.500000,1195934
2020-01-10,120.500000,121.800003,120.500000,120.800003,120.800003,1321190
2020-01-13,123.500000,123.500000,120.633003,123.099998,123.099998,1100197
2020-01-14,124.900002,129.000000,122.099998,126.400002,126.400002,3005489
2020-01-15,127.599998,128.199997,123.800003,125.099998,125.099998,1662867
2020-01-16,127.900002,127.900002,124.000000,125.000000,125.000000,1931920
2020-01-17,125.500000,126.699997,124.599998,126.599998,126.599998,1255975
2020-01-20,126.500000,128.300003,125.500000,127.000000,127.000000,2012221
2020-01-21,124.000000,128.100998,124.000000,126.900002,126.900002,969591
2020-01-22,126.199997,127.400002,125.099998,126.300003,126.300003,1584149
2020-01-23,126.699997,126.699997,124.510002,125.400002,125.400002,1137716
2020-01-24,126.699997,126.699997,125.199997,126.000000,126.000000,1464092
2020-01-27,126.000000,126.699997,123.852997,123.900002,123.900002,1001387
2020-01-28,126.699997,126.699997,122.400002,124.800003,124.800003,1236908
2020-01-29,126.699997,126.699997,123.300003,125.099998,125.099998,1193612
2020-01-30,125.099998,126.500000,121.698997,125.099998,125.099998,1773182
2020-01-31,126.699997,126.699997,123.800003,123.800003,123.800003,1593194
2020-02-03,125.000000,125.624001,117.699997,118.000000,118.000000,4470557
2020-02-04,120.000000,125.400002,118.574997,125.099998,125.099998,1577617
2020-02-05,123.099998,126.400002,123.099998,125.000000,125.000000,1527866
2020-02-06,125.500000,126.360001,121.800003,122.699997,122.699997,1394632
2020-02-07,125.000000,125.000000,121.000000,122.500000,122.500000,2252857
2020-02-10,119.599998,124.400002,119.599998,124.000000,124.000000,3228182
2020-02-11,125.000000,131.600006,124.699997,127.199997,127.199997,3781638
2020-02-12,127.099998,129.500000,121.440002,129.199997,129.199997,1393441
2020-02-13,127.599998,129.500000,127.300003,128.899994,128.899994,1074941
2020-02-14,131.899994,132.500000,129.054001,130.600006,130.600006,3946508
2020-02-17,127.800003,131.699997,127.800003,130.300003,130.300003,2213045
2020-02-18,130.500000,133.699997,127.583000,133.699997,133.699997,2388370
2020-02-19,133.300003,134.199997,130.339005,133.100006,133.100006,1200752
2020-02-20,129.899994,133.699997,129.899994,132.800003,132.800003,1202507
2020-02-21,131.800003,133.399994,131.399994,132.500000,132.500000,1068647
2020-02-24,129.899994,131.800003,127.199997,128.000000,128.000000,2056269
2020-02-25,126.300003,129.800003,126.300003,127.300003,127.300003,2494657
2020-02-26,130.399994,130.399994,121.400002,124.199997,124.199997,2446152
2020-02-27,123.099998,123.099998,118.199997,119.500000,119.500000,1813229
2020-02-28,117.599998,120.000000,113.900002,117.800003,117.800003,8473187
2020-03-02,120.099998,120.907997,113.699997,115.599998,115.599998,3463215
2020-03-03,117.199997,118.859001,116.599998,117.000000,117.000000,10570921
2020-03-04,116.099998,118.400002,114.900002,115.400002,115.400002,8672581
2020-03-05,118.000000,118.000000,105.400002,106.199997,106.199997,3652225
2020-03-06,104.099998,104.900002,99.400002,100.199997,100.199997,3889830
2020-03-09,90.500000,95.519997,90.500000,94.500000,94.500000,6411441
2020-03-10,96.300003,103.099998,95.000000,101.300003,101.300003,7203250
2020-03-11,103.699997,110.330002,100.800003,102.199997,102.199997,5600590
2020-03-12,96.849998,96.849998,81.000000,84.849998,84.849998,9917016
2020-03-13,86.900002,86.900002,75.800003,76.650002,76.650002,8928695
2020-03-16,76.000000,76.000000,31.139999,40.000000,40.000000,29467881
2020-03-17,40.860001,40.860001,25.000000,30.000000,30.000000,22836746
2020-03-18,29.280001,30.540001,26.000000,28.280001,28.280001,10575462
2020-03-19,28.820000,39.639999,26.980000,38.000000,38.000000,27429987
2020-03-20,37.020000,45.700001,36.139999,38.220001,38.220001,13446640
2020-03-23,38.880001,43.000000,34.592999,40.020000,40.020000,8604165
2020-03-24,42.000000,52.150002,41.880001,52.150002,52.150002,9453977
2020-03-25,52.250000,58.001999,49.000000,51.599998,51.599998,6937516
2020-03-26,51.349998,54.069000,48.896000,53.000000,53.000000,7851534
2020-03-27,52.849998,54.650002,45.647999,47.500000,47.500000,3827267
2020-03-30,49.000000,54.650002,45.647999,48.400002,48.400002,5111191
2020-03-31,51.500000,54.650002,45.647999,50.450001,50.450001,6577917
2020-04-01,49.860001,52.000000,47.980000,49.759998,49.759998,4742859
2020-04-02,52.000000,52.000000,45.907001,47.500000,47.500000,2781221
2020-04-03,50.000000,53.400002,47.720001,52.299999,52.299999,5081077
2020-04-06,55.900002,57.950001,53.235001,56.700001,56.700001,2455135
2020-04-07,59.849998,64.899002,58.780998,61.849998,61.849998,4585095
2020-04-08,61.849998,69.000000,60.029999,64.650002,64.650002,3237843
2020-04-09,65.550003,69.011002,64.430000,68.800003,68.800003,3300204
2020-04-14,69.099998,74.502998,67.525002,72.699997,72.699997,3510186
